return_id,order_id,customer_id,product_id,return_date,return_reason,refund_amount,return_status
RET110062,ORD1099391,CUST104994,PROD10367,2024-06-20,Quality issue,0.0,Rejected
RET110063,ORD1099403,CUST101205,PROD10175,2025-12-19,Late delivery,2010.0,Refund Completed
RET110064,ORD1099403,CUST101205,PROD10203,2025-12-19,Product not as expected,12420.0,Refund Completed
RET110065,ORD1099416,CUST119052,PROD10203,2023-09-12,Late delivery,17884.8,Refund Completed
RET110066,ORD1099443,CUST123271,PROD10117,2023-11-09,Quality issue,855.65,Approved
RET110067,ORD1099476,CUST114306,PROD10176,2023-08-14,Wrong product,15480.0,Refund Completed
RET110068,ORD1099483,CUST123326,PROD10258,2025-10-16,Product not as expected,3690.0,Approved
RET110069,ORD1099553,CUST110308,PROD10129,2023-11-06,Size issue,8668.8,Refund Completed
RET110070,ORD1099572,CUST119218,PROD10267,2025-02-05,Product not as expected,0.0,Rejected
RET110071,ORD1099572,CUST119218,PROD10078,2025-02-09,Size issue,2370.0,Refund Completed
RET110072,ORD1099572,CUST119218,PROD10355,2025-01-30,Quality issue,17640.0,Refund Completed
RET110073,ORD1099591,CUST122372,PROD10444,2024-02-18,Product not as expected,640.0,Refund Completed
RET110074,ORD1099591,CUST122372,PROD10521,2024-02-17,Quality issue,25000.0,Refund Completed
RET110075,ORD1099602,CUST106785,PROD10231,2025-11-12,Changed mind,0.0,Rejected
RET110076,ORD1099610,CUST114236,PROD10304,2025-12-23,Quality issue,0.0,Pending
RET110077,ORD1099611,CUST101143,PROD10382,2025-01-14,Changed mind,0.0,Pending
RET110078,ORD1099611,CUST101143,PROD10367,2025-01-06,Quality issue,1596.0,Refund Completed
RET110079,ORD1099611,CUST101143,PROD10510,2025-01-15,Size issue,1541.0,Refund Completed
RET110080,ORD1099624,CUST112949,PROD10392,2023-06-15,Size issue,0.0,Rejected
RET110081,ORD1099646,CUST106360,PROD10216,2023-12-26,Changed mind,0.0,Pending
RET110082,ORD1099683,CUST101415,PROD10118,2024-01-26,Other,2184.0,Refund Completed
RET110083,ORD1099684,CUST106678,PROD10031,2023-05-03,Product damaged,6300.0,Refund Completed
RET110084,ORD1099691,CUST106550,PROD10403,2024-07-29,Size issue,3857.0,Refund Completed
RET110085,ORD1099722,CUST111073,PROD10327,2023-06-14,Product not as expected,3720.0,Refund Completed
RET110086,ORD1099725,CUST122974,PROD10436,2025-07-11,Size issue,731.0,Approved
RET110087,ORD1099725,CUST122974,PROD10341,2025-07-16,Wrong product,3031.05,Approved
RET110088,ORD1099739,CUST108345,PROD10377,2025-06-24,Product not as expected,278.4,Approved
RET110089,ORD1099745,CUST105238,PROD10044,2023-09-21,Other,2484.0,Refund Completed
RET110090,ORD1099749,CUST119631,PROD10382,2025-10-12,Quality issue,2520.0,Refund Completed
RET110091,ORD1099749,CUST119631,PROD10004,2025-10-21,Quality issue,666.0,Refund Completed
RET110092,ORD1099760,CUST100839,PROD10258,2025-03-04,Changed mind,2910.0,Approved
RET110093,ORD1099812,CUST109769,PROD10367,2025-12-08,Wrong product,1140.0,Refund Completed
RET110094,ORD1099815,CUST118120,PROD10403,2024-02-27,Product not as expected,5481.0,Refund Completed
RET110095,ORD1099838,CUST111398,PROD10503,2024-04-17,Wrong product,977.5,Refund Completed
RET110096,ORD1099840,CUST100273,PROD10112,2025-12-08,Size issue,2405.6,Refund Completed
RET110097,ORD1099840,CUST100273,PROD10131,2025-12-02,Changed mind,4830.6,Refund Completed
RET110098,ORD1099850,CUST104004,PROD10367,2023-11-16,Other,4560.0,Refund Completed
RET110099,ORD1099850,CUST104004,PROD10458,2023-11-19,Other,4870.0,Refund Completed
RET110100,ORD1099850,CUST104004,PROD10097,2023-11-17,Late delivery,12840.0,Refund Completed
RET110101,ORD1099858,CUST101153,PROD10452,2023-03-31,Size issue,0.0,Pending
RET110102,ORD1099858,CUST101153,PROD10341,2023-03-26,Size issue,0.0,Pending
RET110103,ORD1099862,CUST111666,PROD10031,2024-11-25,Product damaged,3150.0,Refund Completed
RET110104,ORD1099877,CUST109105,PROD10341,2025-12-09,Wrong product,2613.6,Refund Completed
RET110105,ORD1099893,CUST112760,PROD10417,2024-07-06,Changed mind,0.0,Pending
RET110106,ORD1099898,CUST124294,PROD10392,2024-04-24,Product not as expected,29842.2,Refund Completed
RET110107,ORD1099937,CUST101193,PROD10017,2025-03-02,Product damaged,340.0,Refund Completed
RET110108,ORD1099938,CUST106524,PROD10251,2023-08-17,Quality issue,6720.0,Refund Completed
RET110109,ORD1099945,CUST106219,PROD10403,2023-11-20,Product damaged,1928.5,Refund Completed
RET110110,ORD1099983,CUST108320,PROD10488,2023-11-11,Changed mind,1830.8,Refund Completed
RET110111,ORD1000027,CUST101569,PROD10541,2025-07-18,Changed mind,150.0,Approved
RET110112,ORD1000050,CUST100273,PROD10194,2025-11-10,Late delivery,7723.5,Refund Completed
RET110113,ORD1000064,CUST124946,PROD10351,2024-03-09,Late delivery,0.0,Pending
RET110114,ORD1000167,CUST124640,PROD10155,2023-12-25,Wrong product,3306.0,Refund Completed
RET110115,ORD1000191,CUST108871,PROD10333,2023-08-15,Size issue,41108.6,Refund Completed
RET110116,ORD1000282,CUST116625,PROD10510,2023-07-10,Quality issue,1690.5,Refund Completed
RET110117,ORD1000331,CUST112757,PROD10141,2025-11-15,Changed mind,1832.1,Refund Completed
RET110118,ORD1000504,CUST107772,PROD10072,2025-08-12,Size issue,30456.2,Refund Completed
RET110119,ORD1000603,CUST119501,PROD10322,2024-07-28,Product not as expected,243.6,Approved
RET110120,ORD1000659,CUST120155,PROD10031,2023-11-01,Changed mind,6205.5,Refund Completed
RET110121,ORD1000678,CUST118158,PROD10527,2025-06-10,Product not as expected,33124.8,Refund Completed
RET110122,ORD1000684,CUST106101,PROD10449,2025-08-09,Size issue,5005.2,Approved
RET110123,ORD1000835,CUST118027,PROD10042,2024-05-28,Product damaged,8040.0,Refund Completed
RET110124,ORD1000871,CUST103055,PROD10308,2025-12-31,Product damaged,2992.5,Approved
RET110125,ORD1000875,CUST124417,PROD10347,2025-03-25,Changed mind,337.5,Approved
RET110126,ORD1000896,CUST103699,PROD10355,2024-03-19,Size issue,13582.8,Refund Completed
RET110127,ORD1000955,CUST106972,PROD10279,2023-08-16,Size issue,2311.2,Refund Completed
RET110128,ORD1001035,CUST106483,PROD10225,2023-12-03,Product not as expected,1016.4,Refund Completed
RET110129,ORD1001044,CUST113071,PROD10203,2023-02-23,Product damaged,19126.8,Refund Completed
RET110130,ORD1001107,CUST117657,PROD10425,2025-08-07,Changed mind,864.0,Refund Completed
RET110131,ORD1001130,CUST111920,PROD10527,2025-09-07,Quality issue,70040.0,Approved
RET110132,ORD1001157,CUST111514,PROD10111,2025-07-14,Size issue,0.0,Rejected
RET110133,ORD1001165,CUST117912,PROD10462,2025-01-30,Product damaged,442.2,Refund Completed
RET110134,ORD1001221,CUST104209,PROD10218,2023-09-12,Product not as expected,2950.0,Refund Completed
RET110135,ORD1001269,CUST121142,PROD10225,2023-08-18,Product damaged,0.0,Rejected
RET110136,ORD1001315,CUST123002,PROD10392,2024-04-14,Product damaged,11802.0,Refund Completed
RET110137,ORD1001319,CUST116712,PROD10041,2023-02-01,Size issue,2482.2,Refund Completed
RET110138,ORD1001385,CUST109006,PROD10089,2024-08-07,Size issue,574.2,Approved
RET110139,ORD1001440,CUST107874,PROD10112,2023-06-26,Product damaged,2480.0,Refund Completed
RET110140,ORD1001448,CUST114046,PROD10236,2023-11-02,Late delivery,0.0,Rejected
RET110141,ORD1001463,CUST108828,PROD10268,2025-07-28,Product damaged,4609.8,Refund Completed
RET110142,ORD1001501,CUST107722,PROD10005,2023-07-26,Product damaged,475.0,Approved
RET110143,ORD1001528,CUST114209,PROD10439,2024-05-05,Size issue,5460.0,Refund Completed
RET110144,ORD1001546,CUST102280,PROD10118,2024-05-19,Quality issue,0.0,Pending
RET110145,ORD1001616,CUST101461,PROD10434,2023-08-24,Size issue,612.0,Refund Completed
RET110146,ORD1001680,CUST106237,PROD10258,2025-09-06,Wrong product,4410.0,Approved
RET110147,ORD1001695,CUST114790,PROD10285,2024-09-05,Size issue,0.0,Rejected
RET110148,ORD1001696,CUST123957,PROD10024,2025-03-15,Size issue,0.0,Pending
RET110149,ORD1001718,CUST100075,PROD10040,2025-12-25,Product not as expected,3017.6,Refund Completed
RET110150,ORD1001737,CUST114843,PROD10095,2024-07-12,Quality issue,1205.6,Refund Completed
RET110151,ORD1001914,CUST108704,PROD10332,2023-05-30,Quality issue,78393.0,Refund Completed
RET110152,ORD1001944,CUST102228,PROD10435,2024-02-29,Size issue,92130.6,Refund Completed
RET110153,ORD1002017,CUST109935,PROD10304,2025-08-26,Size issue,5880.0,Approved
RET110154,ORD1002061,CUST118050,PROD10316,2023-11-11,Wrong product,0.0,Rejected
RET110155,ORD1002104,CUST121591,PROD10499,2024-07-07,Product damaged,589.0,Refund Completed
RET110156,ORD1002119,CUST118408,PROD10203,2025-08-03,Late delivery,20741.4,Refund Completed
RET110157,ORD1002128,CUST101315,PROD10392,2025-09-28,Changed mind,7039.05,Approved
RET110158,ORD1002171,CUST103087,PROD10157,2023-05-11,Size issue,5640.0,Refund Completed
RET110159,ORD1002187,CUST115647,PROD10322,2025-08-31,Product not as expected,229.6,Refund Completed
RET110160,ORD1002189,CUST119755,PROD10155,2024-09-24,Product damaged,777.2,Approved
RET110161,ORD1002238,CUST110666,PROD10135,2023-04-05,Product damaged,835.2,Approved
RET110162,ORD1002282,CUST119256,PROD10144,2025-11-06,Size issue,2718.6,Refund Completed
RET110163,ORD1002287,CUST100159,PROD10228,2025-07-25,Late delivery,840.0,Refund Completed
RET110164,ORD1002372,CUST100462,PROD10333,2025-11-24,Quality issue,0.0,Rejected
RET110165,ORD1002386,CUST115359,PROD10117,2023-08-19,Product damaged,1526.0,Refund Completed
RET110166,ORD1002394,CUST100270,PROD10304,2025-09-09,Size issue,2454.9,Refund Completed
RET110167,ORD1002399,CUST101027,PROD10266,2025-09-23,Product damaged,117.75,Refund Completed
RET110168,ORD1002412,CUST104026,PROD10527,2024-11-03,Wrong product,26368.0,Refund Completed
RET110169,ORD1002606,CUST106810,PROD10466,2025-07-30,Size issue,24073.4,Refund Completed
RET110170,ORD1002776,CUST114886,PROD10477,2024-09-26,Wrong product,382.5,Refund Completed
RET110171,ORD1002794,CUST123025,PROD10485,2025-06-29,Size issue,5202.0,Refund Completed
RET110172,ORD1002865,CUST116389,PROD10372,2023-09-02,Changed mind,1861.65,Refund Completed
RET110173,ORD1002869,CUST107440,PROD10392,2025-06-12,Size issue,0.0,Pending
RET110174,ORD1002876,CUST123897,PROD10106,2025-05-26,Product not as expected,0.0,Rejected
RET110175,ORD1002889,CUST120795,PROD10076,2025-08-24,Size issue,1836.0,Refund Completed
RET110176,ORD1002927,CUST122907,PROD10182,2025-12-02,Product not as expected,51630.7,Refund Completed
RET110177,ORD1002967,CUST118750,PROD10269,2024-01-04,Wrong product,0.0,Rejected
RET110178,ORD1003041,CUST104054,PROD10101,2025-10-24,Late delivery,1755.0,Refund Completed
RET110179,ORD1003049,CUST109163,PROD10311,2024-05-21,Product not as expected,0.0,Pending
RET110180,ORD1003069,CUST107236,PROD10231,2023-03-27,Wrong product,4376.0,Refund Completed
RET110181,ORD1003088,CUST118085,PROD10403,2024-11-14,Product damaged,4872.0,Approved
RET110182,ORD1003167,CUST110841,PROD10258,2024-05-30,Other,7380.0,Approved
RET110183,ORD1003177,CUST104023,PROD10301,2025-08-23,Late delivery,115452.0,Refund Completed
RET110184,ORD1003185,CUST109832,PROD10440,2023-09-05,Size issue,851.7,Refund Completed
RET110185,ORD1003273,CUST104833,PROD10376,2023-10-18,Quality issue,5630.0,Refund Completed
RET110186,ORD1003344,CUST124601,PROD10228,2025-05-05,Changed mind,2520.0,Refund Completed
RET110187,ORD1003435,CUST112851,PROD10331,2025-11-28,Changed mind,2116.5,Refund Completed
RET110188,ORD1003466,CUST110490,PROD10092,2023-12-08,Other,814.2,Refund Completed
RET110189,ORD1003520,CUST112963,PROD10510,2025-05-29,Late delivery,0.0,Rejected
RET110190,ORD1003581,CUST122969,PROD10322,2023-07-26,Wrong product,287.7,Refund Completed
RET110191,ORD1003686,CUST116418,PROD10547,2024-03-15,Late delivery,2383.7,Refund Completed
RET110192,ORD1003699,CUST121431,PROD10333,2023-03-24,Product damaged,19494.8,Approved
RET110193,ORD1003764,CUST111046,PROD10085,2023-06-05,Changed mind,870.0,Refund Completed
RET110194,ORD1003808,CUST102563,PROD10146,2025-07-07,Quality issue,9702.0,Approved
RET110195,ORD1003813,CUST101154,PROD10203,2024-05-26,Size issue,12420.0,Refund Completed
RET110196,ORD1003823,CUST105737,PROD10326,2024-01-20,Changed mind,2610.0,Approved
RET110197,ORD1003932,CUST112809,PROD10403,2025-05-22,Other,1421.0,Refund Completed
RET110198,ORD1003935,CUST102854,PROD10089,2023-11-11,Changed mind,1782.0,Refund Completed
RET110199,ORD1003941,CUST120260,PROD10112,2025-11-15,Size issue,892.8,Approved
RET110200,ORD1003960,CUST111920,PROD10512,2025-10-24,Wrong product,0.0,Rejected
RET110201,ORD1004041,CUST102901,PROD10112,2025-11-01,Wrong product,3397.6,Refund Completed
RET110202,ORD1004090,CUST110058,PROD10510,2025-10-03,Changed mind,0.0,Rejected
RET110203,ORD1004177,CUST124370,PROD10417,2023-06-19,Changed mind,7392.0,Refund Completed
RET110204,ORD1004193,CUST112203,PROD10403,2025-07-02,Size issue,3938.2,Refund Completed
RET110205,ORD1004279,CUST105735,PROD10524,2025-04-12,Quality issue,1136.0,Refund Completed
RET110206,ORD1004282,CUST111880,PROD10510,2024-01-02,Product damaged,3225.75,Refund Completed
RET110207,ORD1004381,CUST101376,PROD10333,2024-11-10,Size issue,19071.0,Refund Completed
RET110208,ORD1004536,CUST106462,PROD10269,2025-12-30,Product not as expected,0.0,Rejected
RET110209,ORD1004606,CUST119021,PROD10524,2025-11-26,Changed mind,568.0,Approved
RET110210,ORD1004612,CUST107331,PROD10102,2025-12-09,Product damaged,21974.4,Refund Completed
RET110211,ORD1004681,CUST108576,PROD10468,2025-12-11,Quality issue,13530.0,Refund Completed
RET110212,ORD1004689,CUST124973,PROD10524,2023-06-26,Wrong product,639.0,Refund Completed
RET110213,ORD1004807,CUST118778,PROD10216,2025-11-05,Changed mind,0.0,Rejected
RET110214,ORD1005102,CUST112984,PROD10088,2024-04-07,Product damaged,885.0,Refund Completed
RET110215,ORD1005158,CUST115855,PROD10477,2024-11-16,Quality issue,900.0,Refund Completed
RET110216,ORD1005220,CUST114086,PROD10112,2025-07-29,Changed mind,1860.0,Refund Completed
RET110217,ORD1005228,CUST103398,PROD10317,2024-07-01,Changed mind,1947.5,Refund Completed
RET110218,ORD1005262,CUST102189,PROD10535,2025-06-24,Quality issue,3938.25,Refund Completed
RET110219,ORD1005350,CUST105173,PROD10306,2023-06-22,Changed mind,152040.0,Refund Completed
RET110220,ORD1005359,CUST120407,PROD10051,2023-05-26,Size issue,0.0,Pending
RET110221,ORD1005376,CUST113226,PROD10298,2025-03-07,Quality issue,6099.6,Refund Completed
RET110222,ORD1005473,CUST109546,PROD10510,2024-02-10,Product not as expected,2760.0,Refund Completed
RET110223,ORD1005475,CUST113386,PROD10112,2023-05-19,Late delivery,1240.0,Refund Completed
RET110224,ORD1005494,CUST104319,PROD10134,2025-11-21,Product damaged,0.0,Pending
RET110225,ORD1005568,CUST102825,PROD10348,2025-12-27,Changed mind,9930.0,Refund Completed
RET110226,ORD1005752,CUST110904,PROD10124,2025-08-08,Size issue,504.0,Approved
RET110227,ORD1005794,CUST109145,PROD10510,2024-01-30,Changed mind,2185.0,Refund Completed
RET110228,ORD1005868,CUST100826,PROD10152,2024-03-21,Product not as expected,0.0,Rejected
RET110229,ORD1005937,CUST113492,PROD10085,2024-01-01,Size issue,1513.8,Refund Completed
RET110230,ORD1006042,CUST105818,PROD10272,2025-12-08,Wrong product,0.0,Pending
RET110231,ORD1006092,CUST114521,PROD10134,2025-12-17,Product damaged,292.5,Refund Completed
RET110232,ORD1006112,CUST108218,PROD10133,2024-11-15,Changed mind,31365.0,Refund Completed
RET110233,ORD1006230,CUST113864,PROD10488,2025-06-27,Other,3522.3,Refund Completed
RET110234,ORD1006325,CUST108387,PROD10343,2024-05-25,Size issue,960.0,Refund Completed
RET110235,ORD1006331,CUST103745,PROD10397,2025-04-19,Changed mind,147454.5,Refund Completed
RET110236,ORD1006518,CUST107460,PROD10440,2025-07-02,Product not as expected,646.0,Refund Completed
RET110237,ORD1006653,CUST120310,PROD10077,2024-10-06,Changed mind,2925.0,Approved
RET110238,ORD1006683,CUST124296,PROD10172,2023-09-23,Quality issue,0.0,Pending
RET110239,ORD1006702,CUST100018,PROD10236,2025-01-08,Quality issue,14920.0,Refund Completed
RET110240,ORD1006712,CUST100427,PROD10458,2024-12-26,Size issue,6671.9,Approved
RET110241,ORD1006728,CUST116103,PROD10512,2025-08-21,Size issue,704.0,Refund Completed
RET110242,ORD1006776,CUST116582,PROD10196,2025-05-10,Size issue,25660.0,Refund Completed
RET110243,ORD1006840,CUST105612,PROD10392,2025-06-08,Changed mind,13825.2,Refund Completed
RET110244,ORD1006897,CUST114603,PROD10469,2024-04-19,Changed mind,0.0,Pending
RET110245,ORD1007086,CUST104150,PROD10510,2023-12-12,Changed mind,2150.5,Refund Completed
RET110246,ORD1007087,CUST116141,PROD10365,2024-01-18,Size issue,918.0,Refund Completed
RET110247,ORD1007104,CUST124184,PROD10371,2024-10-17,Product not as expected,690.0,Refund Completed
RET110248,ORD1007113,CUST124247,PROD10322,2025-11-11,Product damaged,98.0,Refund Completed
RET110249,ORD1007152,CUST101994,PROD10418,2025-08-09,Late delivery,2492.0,Refund Completed
RET110250,ORD1007166,CUST119387,PROD10239,2025-10-14,Quality issue,3309.9,Refund Completed
RET110251,ORD1007168,CUST117879,PROD10488,2025-01-09,Size issue,9950.0,Refund Completed
RET110252,ORD1007208,CUST105592,PROD10392,2023-05-05,Quality issue,12645.0,Refund Completed
RET110253,ORD1007232,CUST116704,PROD10131,2024-01-14,Wrong product,6308.0,Refund Completed
RET110254,ORD1007273,CUST110612,PROD10294,2024-03-05,Size issue,1386.0,Approved
RET110255,ORD1007289,CUST101278,PROD10335,2023-12-29,Product not as expected,1844.4,Refund Completed
RET110256,ORD1007297,CUST104409,PROD10186,2025-05-13,Product damaged,17880.0,Refund Completed
RET110257,ORD1007308,CUST115236,PROD10370,2023-05-03,Changed mind,0.0,Pending
RET110258,ORD1007330,CUST120249,PROD10209,2024-07-03,Changed mind,457.5,Refund Completed
RET110259,ORD1007440,CUST113145,PROD10510,2025-06-12,Wrong product,1886.0,Refund Completed
RET110260,ORD1007452,CUST100304,PROD10124,2025-10-07,Late delivery,504.0,Refund Completed
RET110261,ORD1007456,CUST114084,PROD10162,2024-02-12,Quality issue,9231.0,Refund Completed
RET110262,ORD1007467,CUST119271,PROD10185,2025-12-31,Product not as expected,0.0,Rejected
RET110263,ORD1007491,CUST100934,PROD10308,2024-11-07,Size issue,2425.5,Refund Completed
RET110264,ORD1007641,CUST124357,PROD10085,2024-01-12,Quality issue,1626.9,Refund Completed
RET110265,ORD1007651,CUST109530,PROD10322,2023-11-24,Quality issue,294.0,Refund Completed
RET110266,ORD1007693,CUST102278,PROD10112,2025-04-27,Quality issue,6200.0,Refund Completed
RET110267,ORD1007839,CUST113657,PROD10196,2024-07-05,Size issue,20528.0,Refund Completed
RET110268,ORD1007856,CUST111630,PROD10432,2023-06-29,Size issue,118140.0,Refund Completed
RET110269,ORD1007858,CUST102005,PROD10236,2023-08-08,Late delivery,13428.0,Refund Completed
RET110270,ORD1007877,CUST115923,PROD10038,2023-07-16,Product damaged,300.0,Refund Completed
RET110271,ORD1007929,CUST123060,PROD10203,2025-02-23,Product not as expected,0.0,Rejected
RET110272,ORD1007947,CUST103660,PROD10225,2025-10-20,Product damaged,440.0,Approved
RET110273,ORD1007999,CUST124007,PROD10214,2023-05-13,Size issue,1105.8,Approved
RET110274,ORD1008013,CUST106707,PROD10362,2025-05-04,Size issue,22176.0,Refund Completed
RET110275,ORD1008014,CUST124996,PROD10023,2024-01-15,Product not as expected,801.0,Approved
RET110276,ORD1008073,CUST108119,PROD10031,2025-01-06,Late delivery,0.0,Rejected
RET110277,ORD1008085,CUST109849,PROD10158,2024-12-01,Wrong product,952.0,Refund Completed
RET110278,ORD1008156,CUST118666,PROD10170,2025-05-28,Wrong product,0.0,Pending
