shipment_id,order_id,warehouse_city,delivery_city,shipping_method,dispatch_date,expected_delivery_date,actual_delivery_date,delivery_days,delivery_status,delayed_flag
SHIP1060866,ORD1067841,Chennai,Coimbatore,Next-Day,2024-12-05,2024-12-07,2024-12-10,5.0,Delivered,1
SHIP1060867,ORD1067842,Chennai,Thiruvananthapuram,Standard,2024-10-21,2024-10-25,2024-10-24,3.0,Delivered,0
SHIP1060868,ORD1067843,Chennai,Chennai,Standard,2025-05-08,2025-05-12,2025-05-14,6.0,Delivered then Returned,1
SHIP1060869,ORD1067844,Delhi-NCR (Gurugram),Gurugram,Same-Day,2024-07-19,2024-07-19,2024-07-20,1.0,Delivered then Returned,1
SHIP1060870,ORD1067845,Bengaluru,Bengaluru,Next-Day,2024-09-13,2024-09-15,2024-09-15,2.0,Delivered then Returned,0
SHIP1060871,ORD1067846,Delhi-NCR (Gurugram),Noida,Express,2025-07-10,2025-07-12,2025-07-13,3.0,Delivered,1
SHIP1060872,ORD1067847,Ahmedabad,Jaipur,Express,2023-03-20,2023-03-22,2023-03-23,3.0,Delivered,1
SHIP1060873,ORD1067848,Bengaluru,Mysuru,Economy/Surface,2024-12-02,2024-12-10,2024-12-08,6.0,Delivered,0
SHIP1060874,ORD1067849,Ahmedabad,Jodhpur,Standard,2024-06-20,2024-06-24,2024-06-25,5.0,Delivered,1
SHIP1060875,ORD1067850,Mumbai,Nagpur,Express,2025-01-07,2025-01-09,2025-01-08,1.0,Delivered,0
SHIP1060876,ORD1067851,Mumbai,Mumbai,Standard,2024-01-23,2024-01-27,2024-01-27,4.0,Delivered,0
SHIP1060877,ORD1067852,Delhi-NCR (Gurugram),Gurugram,Standard,2025-03-04,2025-03-08,2025-03-08,4.0,Delivered,0
SHIP1060878,ORD1067853,Ahmedabad,Vadodara,Standard,2025-07-16,2025-07-20,2025-07-22,6.0,Delivered,1
SHIP1060879,ORD1067854,Chennai,Kochi,Standard,2024-04-22,2024-04-26,2024-04-27,5.0,Delivered,1
SHIP1060880,ORD1067855,Mumbai,Pune,Express,2025-12-18,2025-12-20,2025-12-21,3.0,Delivered,1
SHIP1060881,ORD1067856,Chennai,Kochi,Standard,2025-01-26,2025-01-30,2025-01-29,3.0,Delivered,0
SHIP1060882,ORD1067857,Mumbai,Nagpur,Express,2024-06-14,2024-06-16,2024-06-17,3.0,Delivered,1
SHIP1060883,ORD1067859,Bengaluru,Mysuru,Standard,2023-11-13,2023-11-17,2023-11-19,6.0,Delivered,1
SHIP1060884,ORD1067861,Ahmedabad,Jodhpur,Standard,2025-01-12,2025-01-16,2025-01-18,6.0,Delivered then Returned,1
SHIP1060885,ORD1067862,Ahmedabad,Vadodara,Standard,2023-07-10,2023-07-14,2023-07-14,4.0,Delivered,0
SHIP1060886,ORD1067863,Delhi-NCR (Gurugram),Noida,Same-Day,2024-11-12,2024-11-12,2024-11-13,1.0,Delivered,1
SHIP1060887,ORD1067865,Delhi-NCR (Gurugram),New Delhi,Standard,2025-12-11,2025-12-15,2025-12-16,5.0,Delivered,1
SHIP1060888,ORD1067866,Ahmedabad,Vadodara,Economy/Surface,2024-02-07,2024-02-15,2024-02-16,9.0,Delivered,1
SHIP1060889,ORD1067867,Ahmedabad,Surat,Next-Day,2025-11-04,2025-11-06,2025-11-05,1.0,Delivered,0
SHIP1060890,ORD1067868,Ahmedabad,Vadodara,Next-Day,2024-10-11,2024-10-13,2024-10-13,2.0,Delivered,0
SHIP1060891,ORD1067869,Ahmedabad,Jodhpur,Standard,2024-07-24,2024-07-28,2024-07-28,4.0,Delivered,0
SHIP1060892,ORD1067870,Delhi-NCR (Gurugram),Lucknow,Economy/Surface,2023-05-23,2023-05-31,2023-06-01,9.0,Delivered,1
SHIP1060893,ORD1067871,Kolkata,Kolkata,Express,2024-07-09,2024-07-11,2024-07-11,2.0,Delivered,0
SHIP1060894,ORD1067872,Mumbai,Nagpur,Standard,2025-02-17,2025-02-21,2025-02-24,7.0,Delivered,1
SHIP1060895,ORD1067873,Delhi-NCR (Gurugram),Lucknow,Standard,2025-04-02,2025-04-06,2025-04-09,7.0,Delivered,1
SHIP1060896,ORD1067874,Mumbai,Nagpur,Economy/Surface,2024-12-27,2025-01-04,2025-01-03,7.0,Delivered then Returned,0
SHIP1060897,ORD1067875,Hyderabad,Visakhapatnam,Standard,2024-06-23,2024-06-27,2024-06-29,6.0,Delivered,1
SHIP1060898,ORD1067876,Chennai,Chennai,Next-Day,2025-12-29,2025-12-31,2025-12-31,2.0,Delivered,0
SHIP1060899,ORD1067877,Chennai,Thiruvananthapuram,Standard,2025-12-30,2025-12-31,2025-12-31,6.0,Delivered,0
SHIP1060900,ORD1067878,Delhi-NCR (Gurugram),New Delhi,Express,2025-05-26,2025-05-28,2025-05-29,3.0,Delivered,1
SHIP1060901,ORD1067879,Mumbai,Indore,Express,2025-07-28,2025-07-30,2025-07-31,3.0,Delivered,1
SHIP1060902,ORD1067880,Bengaluru,Bengaluru,Next-Day,2024-01-23,2024-01-25,2024-01-24,1.0,Delivered,0
SHIP1060903,ORD1067881,Delhi-NCR (Gurugram),Lucknow,Economy/Surface,2023-10-19,2023-10-27,2023-10-29,10.0,Delivered,1
SHIP1060904,ORD1067882,Mumbai,Indore,Standard,2025-11-05,2025-11-09,2025-11-09,4.0,Delivered,0
SHIP1060905,ORD1067883,Mumbai,Bhopal,Express,2025-11-13,2025-11-15,2025-11-16,3.0,Delivered,1
SHIP1060906,ORD1067884,Mumbai,Indore,Economy/Surface,2025-12-24,2025-12-31,2025-12-30,6.0,Delivered,0
SHIP1060907,ORD1067885,Chennai,Chennai,Next-Day,2024-05-11,2024-05-13,2024-05-12,1.0,Delivered,0
SHIP1060908,ORD1067886,Ahmedabad,Vadodara,Standard,2025-09-03,2025-09-07,2025-09-09,6.0,Delivered,1
SHIP1060909,ORD1067887,Bengaluru,Mysuru,Standard,2025-12-14,2025-12-18,2025-12-20,6.0,Delivered then Returned,1
SHIP1060910,ORD1067888,Chennai,Thiruvananthapuram,Standard,2023-09-26,2023-09-30,2023-10-03,7.0,Delivered,1
SHIP1060911,ORD1067889,Chennai,Thiruvananthapuram,Express,2023-12-28,2023-12-30,2023-12-31,3.0,Delivered,1
SHIP1060912,ORD1067890,Hyderabad,Hyderabad,Same-Day,2023-12-23,2023-12-23,2023-12-23,0.0,Delivered,0
SHIP1060913,ORD1067891,Delhi-NCR (Gurugram),Faridabad,Economy/Surface,2025-09-29,2025-10-07,2025-10-08,9.0,Delivered,1
SHIP1060914,ORD1067892,Delhi-NCR (Gurugram),Lucknow,Standard,2025-12-22,2025-12-26,2025-12-28,6.0,Delivered,1
SHIP1060915,ORD1067893,Delhi-NCR (Gurugram),Noida,Standard,2024-12-23,2024-12-27,2024-12-28,5.0,Delivered,1
SHIP1060916,ORD1067894,Delhi-NCR (Gurugram),New Delhi,Economy/Surface,2025-12-10,2025-12-18,2025-12-19,9.0,Delivered,1
SHIP1060917,ORD1067895,Ahmedabad,Ahmedabad,Standard,2024-08-24,2024-08-28,2024-08-28,4.0,Delivered,0
SHIP1060918,ORD1067896,Delhi-NCR (Gurugram),Faridabad,Standard,2023-03-07,2023-03-11,2023-03-10,3.0,Delivered,0
SHIP1060919,ORD1067897,Hyderabad,Vijayawada,Standard,2024-11-30,2024-12-04,2024-12-05,5.0,Delivered,1
SHIP1060920,ORD1067898,Delhi-NCR (Gurugram),New Delhi,Standard,2023-05-17,2023-05-21,2023-05-20,3.0,Delivered,0
SHIP1060921,ORD1067900,Hyderabad,Vijayawada,Economy/Surface,2024-04-10,2024-04-18,2024-04-17,7.0,Delivered,0
SHIP1060922,ORD1067902,Hyderabad,Visakhapatnam,Standard,2024-09-08,2024-09-12,2024-09-11,3.0,Delivered,0
SHIP1060923,ORD1067903,Ahmedabad,Vadodara,Express,2023-10-17,2023-10-19,2023-10-20,3.0,Delivered,1
SHIP1060924,ORD1067904,Mumbai,Indore,Express,2023-03-10,2023-03-12,2023-03-11,1.0,Delivered then Returned,0
SHIP1060925,ORD1067906,Delhi-NCR (Gurugram),Kanpur,Standard,2025-01-01,2025-01-05,2025-01-05,4.0,Delivered,0
SHIP1060926,ORD1067907,Mumbai,Pune,Express,2025-10-22,2025-10-24,,,Cancelled in Transit,0
SHIP1060927,ORD1067908,Mumbai,Mumbai,Next-Day,2024-11-27,2024-11-29,2024-11-29,2.0,Delivered,0
SHIP1060928,ORD1067909,Mumbai,Mumbai,Economy/Surface,2024-04-13,2024-04-21,2024-04-22,9.0,Delivered,1
SHIP1060929,ORD1067910,Delhi-NCR (Gurugram),Lucknow,Next-Day,2025-01-19,2025-01-21,2025-01-20,1.0,Delivered,0
SHIP1060930,ORD1067911,Chennai,Kochi,Express,2025-11-10,2025-11-12,2025-11-12,2.0,Delivered,0
SHIP1060931,ORD1067912,Ahmedabad,Vadodara,Same-Day,2024-04-13,2024-04-13,2024-04-14,1.0,Delivered,1
SHIP1060932,ORD1067915,Bengaluru,Bengaluru,Same-Day,2024-10-26,2024-10-26,2024-10-27,1.0,Delivered,1
SHIP1060933,ORD1067917,Ahmedabad,Surat,Standard,2023-04-17,2023-04-21,2023-04-21,4.0,Delivered,0
SHIP1060934,ORD1067918,Ahmedabad,Vadodara,Standard,2023-05-30,2023-06-03,2023-06-03,4.0,Delivered,0
SHIP1060935,ORD1067920,Mumbai,Nagpur,Standard,2023-09-22,2023-09-26,2023-09-27,5.0,Delivered,1
SHIP1060936,ORD1067921,Mumbai,Mumbai,Express,2024-12-22,2024-12-24,2024-12-23,1.0,Delivered,0
SHIP1060937,ORD1067922,Mumbai,Nagpur,Standard,2024-03-25,2024-03-29,2024-03-29,4.0,Delivered,0
SHIP1060938,ORD1067923,Chennai,Chennai,Standard,2025-10-31,2025-11-04,2025-11-03,3.0,Delivered,0
SHIP1060939,ORD1067924,Bengaluru,Mysuru,Express,2025-10-09,2025-10-11,2025-10-10,1.0,Delivered,0
SHIP1060940,ORD1067925,Mumbai,Pune,Economy/Surface,2024-11-08,2024-11-16,2024-11-18,10.0,Delivered,1
SHIP1060941,ORD1067926,Bengaluru,Bengaluru,Next-Day,2025-12-03,2025-12-05,2025-12-04,1.0,Delivered,0
SHIP1060942,ORD1067927,Mumbai,Mumbai,Express,2024-11-05,2024-11-07,2024-11-06,1.0,Delivered then Returned,0
SHIP1060943,ORD1067928,Mumbai,Mumbai,Economy/Surface,2025-10-24,2025-11-01,2025-11-02,9.0,Delivered,1
SHIP1060944,ORD1067929,Mumbai,Bhopal,Next-Day,2024-10-22,2024-10-24,2024-10-23,1.0,Delivered,0
SHIP1060945,ORD1067930,Hyderabad,Warangal,Standard,2023-10-28,2023-11-01,2023-11-03,6.0,Delivered,1
SHIP1060946,ORD1067931,Delhi-NCR (Gurugram),Noida,Standard,2025-10-24,2025-10-28,2025-10-27,3.0,Delivered,0
SHIP1060947,ORD1067932,Chennai,Thiruvananthapuram,Express,2023-05-17,2023-05-19,2023-05-20,3.0,Delivered,1
SHIP1060948,ORD1067934,Kolkata,Howrah,Standard,2025-06-07,2025-06-11,2025-06-13,6.0,Delivered,1
SHIP1060949,ORD1067935,Kolkata,Kolkata,Economy/Surface,2025-02-13,2025-02-21,2025-02-20,7.0,Delivered,0
SHIP1060950,ORD1067936,Mumbai,Bhopal,Express,2025-01-11,2025-01-13,2025-01-12,1.0,Delivered,0
SHIP1060951,ORD1067937,Mumbai,Mumbai,Standard,2025-11-13,2025-11-17,2025-11-16,3.0,Delivered,0
SHIP1060952,ORD1067938,Delhi-NCR (Gurugram),Ludhiana,Standard,2023-07-20,2023-07-24,2023-07-25,5.0,Delivered then Returned,1
SHIP1060953,ORD1067939,Delhi-NCR (Gurugram),Lucknow,Express,2025-02-07,2025-02-09,2025-02-09,2.0,Delivered,0
SHIP1060954,ORD1067940,Kolkata,Howrah,Same-Day,2025-02-09,2025-02-09,2025-02-09,0.0,Delivered then Returned,0
SHIP1060955,ORD1067941,Mumbai,Mumbai,Standard,2024-01-20,2024-01-24,2024-01-23,3.0,Delivered,0
SHIP1060956,ORD1067942,Chennai,Coimbatore,Economy/Surface,2023-08-28,2023-09-05,2023-09-05,8.0,Delivered,0
SHIP1060957,ORD1067943,Mumbai,Nagpur,Standard,2025-11-29,2025-12-03,2025-12-05,6.0,Delivered,1
SHIP1060958,ORD1067944,Delhi-NCR (Gurugram),Gurugram,Standard,2024-11-05,2024-11-09,2024-11-08,3.0,Delivered,0
SHIP1060959,ORD1067945,Ahmedabad,Surat,Next-Day,2025-10-11,2025-10-13,2025-10-12,1.0,Delivered,0
SHIP1060960,ORD1067946,Ahmedabad,Surat,Standard,2025-12-25,2025-12-29,2025-12-30,5.0,Delivered,1
SHIP1060961,ORD1067947,Mumbai,Pune,Economy/Surface,2025-06-21,2025-06-29,2025-06-26,5.0,Delivered,0
SHIP1060962,ORD1067948,Chennai,Coimbatore,Standard,2025-12-19,2025-12-23,2025-12-24,5.0,Delivered,1
SHIP1060963,ORD1067949,Chennai,Chennai,Economy/Surface,2025-04-18,2025-04-26,2025-04-27,9.0,Delivered,1
SHIP1060964,ORD1067950,Kolkata,Kolkata,Same-Day,2023-08-03,2023-08-03,2023-08-04,1.0,Delivered,1
SHIP1060965,ORD1067951,Kolkata,Kolkata,Economy/Surface,2023-04-23,2023-05-01,2023-05-01,8.0,Delivered,0
SHIP1060966,ORD1067952,Chennai,Coimbatore,Standard,2024-04-25,2024-04-29,2024-04-30,5.0,Delivered,1
SHIP1060967,ORD1067954,Delhi-NCR (Gurugram),Ludhiana,Standard,2024-05-23,2024-05-27,2024-05-28,5.0,Delivered then Returned,1
SHIP1060968,ORD1067955,Mumbai,Mumbai,Standard,2024-06-30,2024-07-04,2024-07-03,3.0,Delivered then Returned,0
SHIP1060969,ORD1067956,Bengaluru,Mysuru,Next-Day,2025-12-01,2025-12-03,2025-12-04,3.0,Delivered,1
SHIP1060970,ORD1067957,Delhi-NCR (Gurugram),Amritsar,Standard,2025-10-19,2025-10-23,2025-10-23,4.0,Delivered,0
SHIP1060971,ORD1067958,Delhi-NCR (Gurugram),Noida,Express,2025-11-07,2025-11-09,2025-11-09,2.0,Delivered,0
SHIP1060972,ORD1067959,Bengaluru,Mysuru,Standard,2024-03-24,2024-03-28,2024-04-01,8.0,Delivered,1
SHIP1060973,ORD1067960,Hyderabad,Hyderabad,Same-Day,2024-09-30,2024-09-30,2024-09-30,0.0,Delivered,0
SHIP1060974,ORD1067962,Hyderabad,Warangal,Standard,2025-07-05,2025-07-09,2025-07-10,5.0,Delivered,1
SHIP1060975,ORD1067963,Hyderabad,Warangal,Standard,2023-08-17,2023-08-21,2023-08-25,8.0,Delivered,1
SHIP1060976,ORD1067964,Mumbai,Mumbai,Express,2025-12-31,2025-12-31,,,Cancelled in Transit,0
SHIP1060977,ORD1067965,Chennai,Chennai,Standard,2025-12-30,2025-12-31,2025-12-31,5.0,Delivered,0
SHIP1060978,ORD1067967,Delhi-NCR (Gurugram),New Delhi,Standard,2023-09-13,2023-09-17,2023-09-17,4.0,Delivered,0
SHIP1060979,ORD1067969,Hyderabad,Warangal,Economy/Surface,2025-10-20,2025-10-28,2025-10-29,9.0,Delivered,1
SHIP1060980,ORD1067970,Hyderabad,Hyderabad,Standard,2025-08-12,2025-08-16,2025-08-15,3.0,Delivered,0
SHIP1060981,ORD1067971,Chennai,Coimbatore,Next-Day,2023-06-03,2023-06-05,2023-06-05,2.0,Delivered,0
SHIP1060982,ORD1067972,Hyderabad,Hyderabad,Economy/Surface,2025-08-19,2025-08-27,2025-08-31,12.0,Delivered,1
SHIP1060983,ORD1067973,Bengaluru,Bengaluru,Standard,2023-10-22,2023-10-26,2023-10-27,5.0,Delivered then Returned,1
SHIP1060984,ORD1067974,Mumbai,Nagpur,Standard,2023-09-11,2023-09-15,2023-09-14,3.0,Delivered,0
SHIP1060985,ORD1067975,Mumbai,Nagpur,Standard,2023-11-30,2023-12-04,2023-12-03,3.0,Delivered,0
SHIP1060986,ORD1067976,Chennai,Chennai,Express,2025-12-23,2025-12-25,2025-12-24,1.0,Delivered,0
SHIP1060987,ORD1067977,Hyderabad,Warangal,Standard,2025-06-26,2025-06-30,2025-07-02,6.0,Delivered,1
SHIP1060988,ORD1067978,Delhi-NCR (Gurugram),Noida,Economy/Surface,2023-07-08,2023-07-16,2023-07-15,7.0,Delivered,0
SHIP1060989,ORD1067979,Ahmedabad,Jodhpur,Next-Day,2025-10-28,2025-10-30,2025-10-30,2.0,Delivered,0
SHIP1060990,ORD1067980,Delhi-NCR (Gurugram),Noida,Next-Day,2024-01-13,2024-01-15,,,Cancelled in Transit,0
SHIP1060991,ORD1067981,Mumbai,Nagpur,Express,2025-08-26,2025-08-28,2025-08-29,3.0,Delivered,1
SHIP1060992,ORD1067982,Mumbai,Mumbai,Standard,2025-08-16,2025-08-20,2025-08-20,4.0,Delivered,0
SHIP1060993,ORD1067983,Delhi-NCR (Gurugram),New Delhi,Express,2023-09-07,2023-09-09,2023-09-08,1.0,Delivered,0
SHIP1060994,ORD1067984,Kolkata,Kolkata,Express,2023-10-03,2023-10-05,2023-10-05,2.0,Delivered,0
SHIP1060995,ORD1067985,Kolkata,Kolkata,Same-Day,2024-01-11,2024-01-11,2024-01-12,1.0,Delivered,1
SHIP1060996,ORD1067986,Chennai,Chennai,Economy/Surface,2025-03-28,2025-04-05,2025-04-05,8.0,Delivered,0
SHIP1060997,ORD1067987,Delhi-NCR (Gurugram),New Delhi,Express,2023-05-24,2023-05-26,2023-05-26,2.0,Delivered,0
SHIP1060998,ORD1067989,Mumbai,Mumbai,Standard,2024-03-02,2024-03-06,2024-03-07,5.0,Delivered,1
SHIP1060999,ORD1067990,Ahmedabad,Vadodara,Next-Day,2023-09-03,2023-09-05,2023-09-05,2.0,Delivered then Returned,0
SHIP1061000,ORD1067991,Hyderabad,Visakhapatnam,Express,2023-06-03,2023-06-05,2023-06-04,1.0,Delivered,0
SHIP1061001,ORD1067992,Mumbai,Nagpur,Standard,2023-02-15,2023-02-19,2023-02-21,6.0,Delivered,1
SHIP1061002,ORD1067993,Ahmedabad,Jaipur,Standard,2025-03-12,2025-03-16,2025-03-16,4.0,Delivered,0
SHIP1061003,ORD1067994,Delhi-NCR (Gurugram),Faridabad,Express,2025-09-14,2025-09-16,2025-09-15,1.0,Delivered,0
SHIP1061004,ORD1067995,Chennai,Thiruvananthapuram,Economy/Surface,2025-06-07,2025-06-15,2025-06-16,9.0,Delivered,1
SHIP1061005,ORD1067996,Delhi-NCR (Gurugram),Kanpur,Next-Day,2025-09-19,2025-09-21,2025-09-21,2.0,Delivered then Returned,0
SHIP1061006,ORD1067997,Ahmedabad,Surat,Standard,2025-04-04,2025-04-08,2025-04-09,5.0,Delivered,1
SHIP1061007,ORD1067999,Bengaluru,Mysuru,Standard,2025-12-25,2025-12-29,2025-12-29,4.0,Delivered,0
SHIP1061008,ORD1068000,Delhi-NCR (Gurugram),New Delhi,Economy/Surface,2025-09-20,2025-09-28,2025-09-27,7.0,Delivered,0
SHIP1061009,ORD1068001,Delhi-NCR (Gurugram),New Delhi,Standard,2023-08-14,2023-08-18,2023-08-19,5.0,Delivered,1
SHIP1061010,ORD1068002,Kolkata,Howrah,Standard,2023-10-03,2023-10-07,2023-10-07,4.0,Delivered,0
SHIP1061011,ORD1068005,Hyderabad,Hyderabad,Express,2024-11-07,2024-11-09,2024-11-09,2.0,Delivered then Returned,0
SHIP1061012,ORD1068008,Delhi-NCR (Gurugram),Noida,Standard,2025-11-18,2025-11-22,2025-11-24,6.0,Delivered,1
SHIP1061013,ORD1068010,Kolkata,Kolkata,Standard,2025-09-02,2025-09-06,2025-09-06,4.0,Delivered,0
SHIP1061014,ORD1068011,Kolkata,Howrah,Express,2024-05-14,2024-05-16,2024-05-15,1.0,Delivered,0
SHIP1061015,ORD1068012,Delhi-NCR (Gurugram),Kanpur,Economy/Surface,2025-10-03,2025-10-11,2025-10-13,10.0,Delivered,1
SHIP1061016,ORD1068013,Mumbai,Indore,Economy/Surface,2024-09-05,2024-09-13,2024-09-10,5.0,Delivered,0
SHIP1061017,ORD1068014,Mumbai,Nagpur,Next-Day,2025-10-22,2025-10-24,2025-10-23,1.0,Delivered,0
SHIP1061018,ORD1068015,Bengaluru,Bengaluru,Economy/Surface,2023-11-25,2023-12-03,2023-12-02,7.0,Delivered,0
SHIP1061019,ORD1068016,Bengaluru,Mysuru,Standard,2024-01-05,2024-01-09,2024-01-10,5.0,Delivered then Returned,1
SHIP1061020,ORD1068017,Ahmedabad,Ahmedabad,Express,2024-11-04,2024-11-06,2024-11-09,5.0,Delivered,1
SHIP1061021,ORD1068018,Ahmedabad,Vadodara,Same-Day,2025-12-18,2025-12-18,2025-12-23,5.0,Delivered,1
SHIP1061022,ORD1068019,Delhi-NCR (Gurugram),Faridabad,Next-Day,2024-03-18,2024-03-20,2024-03-23,5.0,Delivered,1
SHIP1061023,ORD1068020,Mumbai,Nagpur,Standard,2025-05-07,2025-05-11,2025-05-11,4.0,Delivered,0
SHIP1061024,ORD1068022,Bengaluru,Mysuru,Same-Day,2025-06-01,2025-06-01,2025-06-01,0.0,Delivered,0
SHIP1061025,ORD1068023,Bengaluru,Bengaluru,Standard,2024-04-27,2024-05-01,2024-05-03,6.0,Delivered then Returned,1
SHIP1061026,ORD1068024,Hyderabad,Visakhapatnam,Standard,2025-11-10,2025-11-14,2025-11-13,3.0,Delivered,0
SHIP1061027,ORD1068025,Delhi-NCR (Gurugram),Kanpur,Standard,2023-10-27,2023-10-31,2023-11-03,7.0,Delivered,1
SHIP1061028,ORD1068026,Delhi-NCR (Gurugram),New Delhi,Standard,2024-05-09,2024-05-13,2024-05-12,3.0,Delivered,0
SHIP1061029,ORD1068027,Delhi-NCR (Gurugram),Ludhiana,Same-Day,2025-11-11,2025-11-11,2025-11-11,0.0,Delivered,0
SHIP1061030,ORD1068028,Delhi-NCR (Gurugram),New Delhi,Express,2023-04-13,2023-04-15,2023-04-14,1.0,Delivered,0
SHIP1061031,ORD1068029,Bengaluru,Mysuru,Next-Day,2025-08-03,2025-08-05,2025-08-05,2.0,Delivered,0
SHIP1061032,ORD1068030,Delhi-NCR (Gurugram),Noida,Same-Day,2023-09-08,2023-09-08,2023-09-09,1.0,Delivered,1
SHIP1061033,ORD1068031,Mumbai,Pune,Same-Day,2025-10-19,2025-10-19,2025-10-20,1.0,Delivered,1
SHIP1061034,ORD1068032,Ahmedabad,Surat,Economy/Surface,2025-03-29,2025-04-06,2025-04-03,5.0,Delivered,0
SHIP1061035,ORD1068033,Delhi-NCR (Gurugram),Faridabad,Express,2025-10-26,2025-10-28,2025-10-27,1.0,Delivered,0
SHIP1061036,ORD1068034,Chennai,Kochi,Next-Day,2024-03-27,2024-03-29,2024-03-28,1.0,Delivered,0
SHIP1061037,ORD1068035,Chennai,Kochi,Economy/Surface,2023-11-25,2023-12-03,2023-11-30,5.0,Delivered,0
SHIP1061038,ORD1068036,Bengaluru,Mysuru,Economy/Surface,2025-03-23,2025-03-31,2025-03-30,7.0,Delivered,0
SHIP1061039,ORD1068038,Chennai,Coimbatore,Standard,2025-10-21,2025-10-25,2025-10-24,3.0,Delivered,0
SHIP1061040,ORD1068039,Delhi-NCR (Gurugram),Noida,Economy/Surface,2023-12-16,2023-12-24,2023-12-25,9.0,Delivered,1
SHIP1061041,ORD1068041,Delhi-NCR (Gurugram),Noida,Economy/Surface,2025-09-16,2025-09-24,2025-09-24,8.0,Delivered,0
SHIP1061042,ORD1068042,Kolkata,Kolkata,Standard,2025-03-24,2025-03-28,2025-03-27,3.0,Delivered then Returned,0
SHIP1061043,ORD1068043,Chennai,Chennai,Express,2025-02-25,2025-02-27,2025-02-28,3.0,Delivered,1
SHIP1061044,ORD1068046,Mumbai,Nagpur,Economy/Surface,2024-03-02,2024-03-10,2024-03-07,5.0,Delivered,0
SHIP1061045,ORD1068047,Mumbai,Pune,Standard,2024-03-06,2024-03-10,2024-03-09,3.0,Delivered,0
SHIP1061046,ORD1068048,Kolkata,Patna,Next-Day,2023-06-12,2023-06-14,2023-06-18,6.0,Delivered,1
SHIP1061047,ORD1068049,Mumbai,Nagpur,Standard,2025-10-01,2025-10-05,2025-10-04,3.0,Delivered,0
SHIP1061048,ORD1068050,Ahmedabad,Surat,Next-Day,2025-06-29,2025-07-01,2025-07-01,2.0,Delivered,0
SHIP1061049,ORD1068051,Mumbai,Indore,Next-Day,2024-09-29,2024-10-01,2024-10-01,2.0,Delivered,0
SHIP1061050,ORD1068052,Bengaluru,Bengaluru,Standard,2024-11-14,2024-11-18,2024-11-20,6.0,Delivered,1
SHIP1061051,ORD1068053,Chennai,Coimbatore,Next-Day,2025-09-30,2025-10-02,2025-10-02,2.0,Delivered,0
SHIP1061052,ORD1068054,Delhi-NCR (Gurugram),Amritsar,Standard,2023-11-03,2023-11-07,2023-11-06,3.0,Delivered,0
SHIP1061053,ORD1068056,Ahmedabad,Ahmedabad,Next-Day,2025-12-21,2025-12-23,2025-12-22,1.0,Delivered,0
SHIP1061054,ORD1068057,Mumbai,Nagpur,Express,2025-11-09,2025-11-11,2025-11-12,3.0,Delivered then Returned,1
SHIP1061055,ORD1068058,Chennai,Kochi,Next-Day,2024-03-01,2024-03-03,2024-03-03,2.0,Delivered,0
SHIP1061056,ORD1068059,Mumbai,Mumbai,Economy/Surface,2025-12-03,2025-12-11,2025-12-10,7.0,Delivered,0
SHIP1061057,ORD1068060,Delhi-NCR (Gurugram),New Delhi,Express,2025-06-19,2025-06-21,2025-06-21,2.0,Delivered,0
SHIP1061058,ORD1068061,Delhi-NCR (Gurugram),Gurugram,Next-Day,2023-12-02,2023-12-04,2023-12-03,1.0,Delivered,0
SHIP1061059,ORD1068062,Mumbai,Pune,Standard,2024-01-12,2024-01-16,2024-01-15,3.0,Delivered,0
SHIP1061060,ORD1068063,Mumbai,Nagpur,Standard,2024-06-05,2024-06-09,2024-06-09,4.0,Delivered,0
SHIP1061061,ORD1068064,Kolkata,Howrah,Express,2024-11-10,2024-11-12,2024-11-12,2.0,Delivered,0
SHIP1061062,ORD1068065,Ahmedabad,Surat,Standard,2023-03-18,2023-03-22,2023-03-23,5.0,Delivered,1
SHIP1061063,ORD1068066,Delhi-NCR (Gurugram),New Delhi,Standard,2025-03-05,2025-03-09,2025-03-10,5.0,Delivered,1
SHIP1061064,ORD1068067,Mumbai,Nagpur,Economy/Surface,2025-12-18,2025-12-26,,,Cancelled in Transit,0
SHIP1061065,ORD1068068,Chennai,Chennai,Standard,2023-07-27,2023-07-31,2023-07-31,4.0,Delivered,0
SHIP1061066,ORD1068069,Delhi-NCR (Gurugram),Ludhiana,Express,2025-04-17,2025-04-19,2025-04-19,2.0,Delivered,0
SHIP1061067,ORD1068070,Ahmedabad,Surat,Standard,2025-06-10,2025-06-14,2025-06-15,5.0,Delivered,1
SHIP1061068,ORD1068072,Chennai,Thiruvananthapuram,Express,2023-10-23,2023-10-25,2023-10-26,3.0,Delivered,1
SHIP1061069,ORD1068073,Delhi-NCR (Gurugram),Kanpur,Next-Day,2023-07-20,2023-07-22,2023-07-22,2.0,Delivered,0
SHIP1061070,ORD1068074,Delhi-NCR (Gurugram),Noida,Standard,2025-07-25,2025-07-29,2025-07-31,6.0,Delivered,1
SHIP1061071,ORD1068075,Ahmedabad,Surat,Next-Day,2023-06-23,2023-06-25,2023-06-25,2.0,Delivered,0
SHIP1061072,ORD1068076,Mumbai,Pune,Next-Day,2023-12-08,2023-12-10,2023-12-11,3.0,Delivered,1
SHIP1061073,ORD1068077,Kolkata,Howrah,Next-Day,2025-11-02,2025-11-04,2025-11-04,2.0,Delivered,0
